,from,to,from_lat,from_lon,to_lat,to_lon,from_id,to_id
496,Manggarai,Blok M,-6.208860899999999,106.8474752,-6.2426298,106.8009663,57,3
496,Manggarai,Blok M,-6.208860899999999,106.8474752,-6.2426298,106.8009663,57,3
496,Manggarai,Blok M,-6.208860899999999,106.8474752,-6.2426298,106.8009663,57,3
496,Manggarai,Blok M,-6.208860899999999,106.8474752,-6.2426298,106.8009663,57,3
496,Manggarai,Blok M,-6.208860899999999,106.8474752,-6.2426298,106.8009663,57,3
498,Mataram II,Blok M,-6.227484599999999,106.8015184,-6.2426298,106.8009663,59,3
498,Mataram II,Blok M,-6.227484599999999,106.8015184,-6.2426298,106.8009663,59,3
498,Mataram II,Blok M,-6.227484599999999,106.8015184,-6.2426298,106.8009663,59,3
498,Mataram II,Blok M,-6.227484599999999,106.8015184,-6.2426298,106.8009663,59,3
498,Mataram II,Blok M,-6.227484599999999,106.8015184,-6.2426298,106.8009663,59,3
499,Terminal PuloGadung,Blok M,-6.183878,106.908109,-6.2426298,106.8009663,109,3
499,Terminal PuloGadung,Blok M,-6.183878,106.908109,-6.2426298,106.8009663,109,3
499,Terminal PuloGadung,Blok M,-6.183878,106.908109,-6.2426298,106.8009663,109,3
499,Terminal PuloGadung,Blok M,-6.183878,106.908109,-6.2426298,106.8009663,109,3
499,Terminal PuloGadung,Blok M,-6.183878,106.908109,-6.2426298,106.8009663,109,3
500,Pasar Genjing,Blok M,-6.1944421,106.8608956,-6.2426298,106.8009663,68,3
500,Pasar Genjing,Blok M,-6.1944421,106.8608956,-6.2426298,106.8009663,68,3
500,Pasar Genjing,Blok M,-6.1944421,106.8608956,-6.2426298,106.8009663,68,3
500,Pasar Genjing,Blok M,-6.1944421,106.8608956,-6.2426298,106.8009663,68,3
500,Pasar Genjing,Blok M,-6.1944421,106.8608956,-6.2426298,106.8009663,68,3
500,Pasar Genjing,Blok M,-6.1944421,106.8608956,-6.2426298,106.8009663,68,3
500,Pasar Genjing,Blok M,-6.1944421,106.8608956,-6.2426298,106.8009663,68,3
500,Pasar Genjing,Blok M,-6.1944421,106.8608956,-6.2426298,106.8009663,68,3
500,Pasar Genjing,Blok M,-6.1944421,106.8608956,-6.2426298,106.8009663,68,3
501,Layur,Stasiun Kota,-6.1935093,106.8991722,-6.137797,106.814012,53,83
501,Layur,Stasiun Kota,-6.1935093,106.8991722,-6.137797,106.814012,53,83
501,Layur,Stasiun Kota,-6.1935093,106.8991722,-6.137797,106.814012,53,83
501,Layur,Stasiun Kota,-6.1935093,106.8991722,-6.137797,106.814012,53,83
501,Layur,Stasiun Kota,-6.1935093,106.8991722,-6.137797,106.814012,53,83
501,Layur,Stasiun Kota,-6.1935093,106.8991722,-6.137797,106.814012,53,83
501,Layur,Stasiun Kota,-6.1935093,106.8991722,-6.137797,106.814012,53,83
501,Layur,Stasiun Kota,-6.1935093,106.8991722,-6.137797,106.814012,53,83
502,Layur,Blok M,-6.1935093,106.8991722,-6.2426298,106.8009663,53,3
502,Layur,Blok M,-6.1935093,106.8991722,-6.2426298,106.8009663,53,3
502,Layur,Blok M,-6.1935093,106.8991722,-6.2426298,106.8009663,53,3
502,Layur,Blok M,-6.1935093,106.8991722,-6.2426298,106.8009663,53,3
502,Layur,Blok M,-6.1935093,106.8991722,-6.2426298,106.8009663,53,3
503,Pasar Rumput,Blok M,-6.207103,106.8411278,-6.2426298,106.8009663,69,3
503,Pasar Rumput,Blok M,-6.207103,106.8411278,-6.2426298,106.8009663,69,3
503,Pasar Rumput,Blok M,-6.207103,106.8411278,-6.2426298,106.8009663,69,3
503,Pasar Rumput,Blok M,-6.207103,106.8411278,-6.2426298,106.8009663,69,3
503,Pasar Rumput,Blok M,-6.207103,106.8411278,-6.2426298,106.8009663,69,3
503,Pasar Rumput,Blok M,-6.207103,106.8411278,-6.2426298,106.8009663,69,3
504,Terminal PuloGadung,Bundaran Senayan,-6.183878,106.908109,-6.227484599999999,106.8015184,109,4
504,Terminal PuloGadung,Bundaran Senayan,-6.183878,106.908109,-6.227484599999999,106.8015184,109,4
504,Terminal PuloGadung,Bundaran Senayan,-6.183878,106.908109,-6.227484599999999,106.8015184,109,4
504,Terminal PuloGadung,Bundaran Senayan,-6.183878,106.908109,-6.227484599999999,106.8015184,109,4
504,Terminal PuloGadung,Bundaran Senayan,-6.183878,106.908109,-6.227484599999999,106.8015184,109,4
504,Terminal PuloGadung,Bundaran Senayan,-6.183878,106.908109,-6.227484599999999,106.8015184,109,4
504,Terminal PuloGadung,Bundaran Senayan,-6.183878,106.908109,-6.227484599999999,106.8015184,109,4
505,Pasar Rumput,Stasiun Kota,-6.207103,106.8411278,-6.137797,106.814012,69,83
505,Pasar Rumput,Stasiun Kota,-6.207103,106.8411278,-6.137797,106.814012,69,83
505,Pasar Rumput,Stasiun Kota,-6.207103,106.8411278,-6.137797,106.814012,69,83
505,Pasar Rumput,Stasiun Kota,-6.207103,106.8411278,-6.137797,106.814012,69,83
505,Pasar Rumput,Stasiun Kota,-6.207103,106.8411278,-6.137797,106.814012,69,83
505,Pasar Rumput,Stasiun Kota,-6.207103,106.8411278,-6.137797,106.814012,69,83
505,Pasar Rumput,Stasiun Kota,-6.207103,106.8411278,-6.137797,106.814012,69,83
505,Pasar Rumput,Stasiun Kota,-6.207103,106.8411278,-6.137797,106.814012,69,83
507,Layur,Cempaka Timur,-6.1935093,106.8991722,-6.166629599999999,106.875826,53,6
507,Layur,Cempaka Timur,-6.1935093,106.8991722,-6.166629599999999,106.875826,53,6
507,Layur,Cempaka Timur,-6.1935093,106.8991722,-6.166629599999999,106.875826,53,6
507,Layur,Cempaka Timur,-6.1935093,106.8991722,-6.166629599999999,106.875826,53,6
507,Layur,Cempaka Timur,-6.1935093,106.8991722,-6.166629599999999,106.875826,53,6
507,Layur,Cempaka Timur,-6.1935093,106.8991722,-6.166629599999999,106.875826,53,6
508,Pasar Genjing,Senen Sentral,-6.1944421,106.8608956,-6.178160999999999,106.842132,68,78
509,UNJ,Kampung Melayu,-6.19292,106.8802421,-6.224627799999999,106.8667312,112,37
509,UNJ,Kampung Melayu,-6.19292,106.8802421,-6.224627799999999,106.8667312,112,37
509,UNJ,Kampung Melayu,-6.19292,106.8802421,-6.224627799999999,106.8667312,112,37
509,UNJ,Kampung Melayu,-6.19292,106.8802421,-6.224627799999999,106.8667312,112,37
509,UNJ,Kampung Melayu,-6.19292,106.8802421,-6.224627799999999,106.8667312,112,37
509,UNJ,Kampung Melayu,-6.19292,106.8802421,-6.224627799999999,106.8667312,112,37
509,UNJ,Kampung Melayu,-6.19292,106.8802421,-6.224627799999999,106.8667312,112,37
510,Manggarai,Tegalan,-6.208860899999999,106.8474752,-6.202948999999999,106.857115,57,86
510,Manggarai,Tegalan,-6.208860899999999,106.8474752,-6.202948999999999,106.857115,57,86
510,Manggarai,Tegalan,-6.208860899999999,106.8474752,-6.202948999999999,106.857115,57,86
510,Manggarai,Tegalan,-6.208860899999999,106.8474752,-6.202948999999999,106.857115,57,86
510,Manggarai,Tegalan,-6.208860899999999,106.8474752,-6.202948999999999,106.857115,57,86
510,Manggarai,Tegalan,-6.208860899999999,106.8474752,-6.202948999999999,106.857115,57,86
511,Pasar Genjing,Ancol,-6.1944421,106.8608956,-6.127498000000001,106.830416,68,0
511,Pasar Genjing,Ancol,-6.1944421,106.8608956,-6.127498000000001,106.830416,68,0
511,Pasar Genjing,Ancol,-6.1944421,106.8608956,-6.127498000000001,106.830416,68,0
511,Pasar Genjing,Ancol,-6.1944421,106.8608956,-6.127498000000001,106.830416,68,0
511,Pasar Genjing,Ancol,-6.1944421,106.8608956,-6.127498000000001,106.830416,68,0
511,Pasar Genjing,Ancol,-6.1944421,106.8608956,-6.127498000000001,106.830416,68,0
511,Pasar Genjing,Ancol,-6.1944421,106.8608956,-6.127498000000001,106.830416,68,0
513,Manggarai,Ancol,-6.208860899999999,106.8474752,-6.127498000000001,106.830416,57,0
513,Manggarai,Ancol,-6.208860899999999,106.8474752,-6.127498000000001,106.830416,57,0
513,Manggarai,Ancol,-6.208860899999999,106.8474752,-6.127498000000001,106.830416,57,0
513,Manggarai,Ancol,-6.208860899999999,106.8474752,-6.127498000000001,106.830416,57,0
513,Manggarai,Ancol,-6.208860899999999,106.8474752,-6.127498000000001,106.830416,57,0
513,Manggarai,Ancol,-6.208860899999999,106.8474752,-6.127498000000001,106.830416,57,0
513,Manggarai,Ancol,-6.208860899999999,106.8474752,-6.127498000000001,106.830416,57,0
514,UNJ,Manggarai,-6.19292,106.8802421,-6.208860899999999,106.8474752,112,50
514,UNJ,Manggarai,-6.19292,106.8802421,-6.208860899999999,106.8474752,112,50
516,Manggarai,Dukuh Atas II,-6.208860899999999,106.8474752,-6.204319,106.823537,57,12
516,Manggarai,Dukuh Atas II,-6.208860899999999,106.8474752,-6.204319,106.823537,57,12
516,Manggarai,Dukuh Atas II,-6.208860899999999,106.8474752,-6.204319,106.823537,57,12
516,Manggarai,Dukuh Atas II,-6.208860899999999,106.8474752,-6.204319,106.823537,57,12
516,Manggarai,Dukuh Atas II,-6.208860899999999,106.8474752,-6.204319,106.823537,57,12
517,UNJ,Dukuh Atas II,-6.19292,106.8802421,-6.204319,106.823537,112,12
517,UNJ,Dukuh Atas II,-6.19292,106.8802421,-6.204319,106.823537,112,12
517,UNJ,Dukuh Atas II,-6.19292,106.8802421,-6.204319,106.823537,112,12
517,UNJ,Dukuh Atas II,-6.19292,106.8802421,-6.204319,106.823537,112,12
517,UNJ,Dukuh Atas II,-6.19292,106.8802421,-6.204319,106.823537,112,12
517,UNJ,Dukuh Atas II,-6.19292,106.8802421,-6.204319,106.823537,112,12
517,UNJ,Dukuh Atas II,-6.19292,106.8802421,-6.204319,106.823537,112,12
517,UNJ,Dukuh Atas II,-6.19292,106.8802421,-6.204319,106.823537,112,12
517,UNJ,Dukuh Atas II,-6.19292,106.8802421,-6.204319,106.823537,112,12
518,Pasar Rumput,Dukuh Atas II,-6.207103,106.8411278,-6.204319,106.823537,69,12
518,Pasar Rumput,Dukuh Atas II,-6.207103,106.8411278,-6.204319,106.823537,69,12
518,Pasar Rumput,Dukuh Atas II,-6.207103,106.8411278,-6.204319,106.823537,69,12
518,Pasar Rumput,Dukuh Atas II,-6.207103,106.8411278,-6.204319,106.823537,69,12
518,Pasar Rumput,Dukuh Atas II,-6.207103,106.8411278,-6.204319,106.823537,69,12
518,Pasar Rumput,Dukuh Atas II,-6.207103,106.8411278,-6.204319,106.823537,69,12
518,Pasar Rumput,Dukuh Atas II,-6.207103,106.8411278,-6.204319,106.823537,69,12
518,Pasar Rumput,Dukuh Atas II,-6.207103,106.8411278,-6.204319,106.823537,69,12
519,Sunan Giri,Dukuh Atas II,-6.19323,106.88367,-6.204319,106.823537,103,12
519,Sunan Giri,Dukuh Atas II,-6.19323,106.88367,-6.204319,106.823537,103,12
520,Manggarai,Terminal PuloGadung,-6.208860899999999,106.8474752,-6.183878,106.908109,57,89
520,Manggarai,Terminal PuloGadung,-6.208860899999999,106.8474752,-6.183878,106.908109,57,89
522,Manggarai,Pemuda Rw.Mangun,-6.208860899999999,106.8474752,-6.193459799999999,106.8916702,57,56
522,Manggarai,Pemuda Rw.Mangun,-6.208860899999999,106.8474752,-6.193459799999999,106.8916702,57,56
522,Manggarai,Pemuda Rw.Mangun,-6.208860899999999,106.8474752,-6.193459799999999,106.8916702,57,56
522,Manggarai,Pemuda Rw.Mangun,-6.208860899999999,106.8474752,-6.193459799999999,106.8916702,57,56
523,Layur,Pemuda Rw.Mangun,-6.1935093,106.8991722,-6.193459799999999,106.8916702,53,56
524,Manggarai,PGC 1,-6.208860899999999,106.8474752,-6.2624546,106.8663531,57,51
525,Pasar Rumput,PGC 1,-6.207103,106.8411278,-6.2624546,106.8663531,69,51
526,UNJ,PGC 2,-6.19292,106.8802421,-6.261896,106.8656946,112,52
526,UNJ,PGC 2,-6.19292,106.8802421,-6.261896,106.8656946,112,52
526,UNJ,PGC 2,-6.19292,106.8802421,-6.261896,106.8656946,112,52
527,Sunan Giri,PGC 2,-6.19323,106.88367,-6.261896,106.8656946,103,52
527,Sunan Giri,PGC 2,-6.19323,106.88367,-6.261896,106.8656946,103,52
527,Sunan Giri,PGC 2,-6.19323,106.88367,-6.261896,106.8656946,103,52
527,Sunan Giri,PGC 2,-6.19323,106.88367,-6.261896,106.8656946,103,52
527,Sunan Giri,PGC 2,-6.19323,106.88367,-6.261896,106.8656946,103,52
527,Sunan Giri,PGC 2,-6.19323,106.88367,-6.261896,106.8656946,103,52
529,Dukuh Atas II,GOR Sumantri,-6.204319,106.823537,-6.2205188,106.8318854,22,18
529,Dukuh Atas II,GOR Sumantri,-6.204319,106.823537,-6.2205188,106.8318854,22,18
529,Dukuh Atas II,GOR Sumantri,-6.204319,106.823537,-6.2205188,106.8318854,22,18
529,Dukuh Atas II,GOR Sumantri,-6.204319,106.823537,-6.2205188,106.8318854,22,18
529,Dukuh Atas II,GOR Sumantri,-6.204319,106.823537,-6.2205188,106.8318854,22,18
529,Dukuh Atas II,GOR Sumantri,-6.204319,106.823537,-6.2205188,106.8318854,22,18
530,Dukuh Atas II,Ragunan,-6.204319,106.823537,-6.3055197,106.8203048,22,69
532,Dukuh Atas II,Kuningan Madya,-6.204319,106.823537,-6.212628,106.8304972,22,42
532,Dukuh Atas II,Kuningan Madya,-6.204319,106.823537,-6.212628,106.8304972,22,42
532,Dukuh Atas II,Kuningan Madya,-6.204319,106.823537,-6.212628,106.8304972,22,42
532,Dukuh Atas II,Kuningan Madya,-6.204319,106.823537,-6.212628,106.8304972,22,42
532,Dukuh Atas II,Kuningan Madya,-6.204319,106.823537,-6.212628,106.8304972,22,42
532,Dukuh Atas II,Kuningan Madya,-6.204319,106.823537,-6.212628,106.8304972,22,42
534,Pasar Genjing,Ragunan,-6.1944421,106.8608956,-6.3055197,106.8203048,68,69
534,Pasar Genjing,Ragunan,-6.1944421,106.8608956,-6.3055197,106.8203048,68,69
534,Pasar Genjing,Ragunan,-6.1944421,106.8608956,-6.3055197,106.8203048,68,69
534,Pasar Genjing,Ragunan,-6.1944421,106.8608956,-6.3055197,106.8203048,68,69
534,Pasar Genjing,Ragunan,-6.1944421,106.8608956,-6.3055197,106.8203048,68,69
534,Pasar Genjing,Ragunan,-6.1944421,106.8608956,-6.3055197,106.8203048,68,69
534,Pasar Genjing,Ragunan,-6.1944421,106.8608956,-6.3055197,106.8203048,68,69
534,Pasar Genjing,Ragunan,-6.1944421,106.8608956,-6.3055197,106.8203048,68,69
534,Pasar Genjing,Ragunan,-6.1944421,106.8608956,-6.3055197,106.8203048,68,69
536,Pemuda Rw.Mangun,Ragunan,-6.193459799999999,106.8916702,-6.3055197,106.8203048,71,69
536,Pemuda Rw.Mangun,Ragunan,-6.193459799999999,106.8916702,-6.3055197,106.8203048,71,69
536,Pemuda Rw.Mangun,Ragunan,-6.193459799999999,106.8916702,-6.3055197,106.8203048,71,69
536,Pemuda Rw.Mangun,Ragunan,-6.193459799999999,106.8916702,-6.3055197,106.8203048,71,69
536,Pemuda Rw.Mangun,Ragunan,-6.193459799999999,106.8916702,-6.3055197,106.8203048,71,69
536,Pemuda Rw.Mangun,Ragunan,-6.193459799999999,106.8916702,-6.3055197,106.8203048,71,69
536,Pemuda Rw.Mangun,Ragunan,-6.193459799999999,106.8916702,-6.3055197,106.8203048,71,69
537,UNJ,Ragunan,-6.19292,106.8802421,-6.3055197,106.8203048,112,69
537,UNJ,Ragunan,-6.19292,106.8802421,-6.3055197,106.8203048,112,69
537,UNJ,Ragunan,-6.19292,106.8802421,-6.3055197,106.8203048,112,69
537,UNJ,Ragunan,-6.19292,106.8802421,-6.3055197,106.8203048,112,69
538,Pulo Gadung,Sunter kelapa Gading,-6.183878,106.908109,-6.142718899999999,106.8905925,83,84
538,Pulo Gadung,Sunter kelapa Gading,-6.183878,106.908109,-6.142718899999999,106.8905925,83,84
538,Pulo Gadung,Sunter kelapa Gading,-6.183878,106.908109,-6.142718899999999,106.8905925,83,84
538,Pulo Gadung,Sunter kelapa Gading,-6.183878,106.908109,-6.142718899999999,106.8905925,83,84
538,Pulo Gadung,Sunter kelapa Gading,-6.183878,106.908109,-6.142718899999999,106.8905925,83,84
538,Pulo Gadung,Sunter kelapa Gading,-6.183878,106.908109,-6.142718899999999,106.8905925,83,84
539,Pulo Gadung,Terminal Tj.Priuk,-6.183878,106.908109,-6.1097153,106.8813547,83,90
539,Pulo Gadung,Terminal Tj.Priuk,-6.183878,106.908109,-6.1097153,106.8813547,83,90
539,Pulo Gadung,Terminal Tj.Priuk,-6.183878,106.908109,-6.1097153,106.8813547,83,90
539,Pulo Gadung,Terminal Tj.Priuk,-6.183878,106.908109,-6.1097153,106.8813547,83,90
539,Pulo Gadung,Terminal Tj.Priuk,-6.183878,106.908109,-6.1097153,106.8813547,83,90
539,Pulo Gadung,Terminal Tj.Priuk,-6.183878,106.908109,-6.1097153,106.8813547,83,90
539,Pulo Gadung,Terminal Tj.Priuk,-6.183878,106.908109,-6.1097153,106.8813547,83,90
539,Pulo Gadung,Terminal Tj.Priuk,-6.183878,106.908109,-6.1097153,106.8813547,83,90
541,Kalideres,Senen Sentral,-6.1544244,106.7058378,-6.178160999999999,106.842132,45,78
541,Kalideres,Senen Sentral,-6.1544244,106.7058378,-6.178160999999999,106.842132,45,78
541,Kalideres,Senen Sentral,-6.1544244,106.7058378,-6.178160999999999,106.842132,45,78
541,Kalideres,Senen Sentral,-6.1544244,106.7058378,-6.178160999999999,106.842132,45,78
541,Kalideres,Senen Sentral,-6.1544244,106.7058378,-6.178160999999999,106.842132,45,78
542,Kalideres,Kampung Melayu,-6.1544244,106.7058378,-6.224627799999999,106.8667312,45,37
542,Kalideres,Kampung Melayu,-6.1544244,106.7058378,-6.224627799999999,106.8667312,45,37
542,Kalideres,Kampung Melayu,-6.1544244,106.7058378,-6.224627799999999,106.8667312,45,37
542,Kalideres,Kampung Melayu,-6.1544244,106.7058378,-6.224627799999999,106.8667312,45,37
542,Kalideres,Kampung Melayu,-6.1544244,106.7058378,-6.224627799999999,106.8667312,45,37
542,Kalideres,Kampung Melayu,-6.1544244,106.7058378,-6.224627799999999,106.8667312,45,37
543,Kalideres,Ancol,-6.1544244,106.7058378,-6.127498000000001,106.830416,45,0
543,Kalideres,Ancol,-6.1544244,106.7058378,-6.127498000000001,106.830416,45,0
543,Kalideres,Ancol,-6.1544244,106.7058378,-6.127498000000001,106.830416,45,0
543,Kalideres,Ancol,-6.1544244,106.7058378,-6.127498000000001,106.830416,45,0
543,Kalideres,Ancol,-6.1544244,106.7058378,-6.127498000000001,106.830416,45,0
543,Kalideres,Ancol,-6.1544244,106.7058378,-6.127498000000001,106.830416,45,0
544,Kalideres,Gn.Sahari Mg.Dua,-6.1544244,106.7058378,-6.136047,106.825236,45,24
544,Kalideres,Gn.Sahari Mg.Dua,-6.1544244,106.7058378,-6.136047,106.825236,45,24
544,Kalideres,Gn.Sahari Mg.Dua,-6.1544244,106.7058378,-6.136047,106.825236,45,24
544,Kalideres,Gn.Sahari Mg.Dua,-6.1544244,106.7058378,-6.136047,106.825236,45,24
544,Kalideres,Gn.Sahari Mg.Dua,-6.1544244,106.7058378,-6.136047,106.825236,45,24
545,RS Sumber Waras,Senen Sentral,-6.166276,106.79691,-6.178160999999999,106.842132,86,78
545,RS Sumber Waras,Senen Sentral,-6.166276,106.79691,-6.178160999999999,106.842132,86,78
545,RS Sumber Waras,Senen Sentral,-6.166276,106.79691,-6.178160999999999,106.842132,86,78
545,RS Sumber Waras,Senen Sentral,-6.166276,106.79691,-6.178160999999999,106.842132,86,78
546,Rawa Buaya,Senen Sentral,-6.153882500000001,106.7261659,-6.178160999999999,106.842132,89,78
546,Rawa Buaya,Senen Sentral,-6.153882500000001,106.7261659,-6.178160999999999,106.842132,89,78
546,Rawa Buaya,Senen Sentral,-6.153882500000001,106.7261659,-6.178160999999999,106.842132,89,78
546,Rawa Buaya,Senen Sentral,-6.153882500000001,106.7261659,-6.178160999999999,106.842132,89,78
546,Rawa Buaya,Senen Sentral,-6.153882500000001,106.7261659,-6.178160999999999,106.842132,89,78
546,Rawa Buaya,Senen Sentral,-6.153882500000001,106.7261659,-6.178160999999999,106.842132,89,78
546,Rawa Buaya,Senen Sentral,-6.153882500000001,106.7261659,-6.178160999999999,106.842132,89,78
546,Rawa Buaya,Senen Sentral,-6.153882500000001,106.7261659,-6.178160999999999,106.842132,89,78
546,Rawa Buaya,Senen Sentral,-6.153882500000001,106.7261659,-6.178160999999999,106.842132,89,78
547,Rawa Buaya,Ancol,-6.153882500000001,106.7261659,-6.127498000000001,106.830416,89,0
547,Rawa Buaya,Ancol,-6.153882500000001,106.7261659,-6.127498000000001,106.830416,89,0
547,Rawa Buaya,Ancol,-6.153882500000001,106.7261659,-6.127498000000001,106.830416,89,0
547,Rawa Buaya,Ancol,-6.153882500000001,106.7261659,-6.127498000000001,106.830416,89,0
547,Rawa Buaya,Ancol,-6.153882500000001,106.7261659,-6.127498000000001,106.830416,89,0
549,Jembatan Baru,Senen Sentral,-6.1548228,106.7303648,-6.178160999999999,106.842132,41,78
549,Jembatan Baru,Senen Sentral,-6.1548228,106.7303648,-6.178160999999999,106.842132,41,78
549,Jembatan Baru,Senen Sentral,-6.1548228,106.7303648,-6.178160999999999,106.842132,41,78
549,Jembatan Baru,Senen Sentral,-6.1548228,106.7303648,-6.178160999999999,106.842132,41,78
549,Jembatan Baru,Senen Sentral,-6.1548228,106.7303648,-6.178160999999999,106.842132,41,78
549,Jembatan Baru,Senen Sentral,-6.1548228,106.7303648,-6.178160999999999,106.842132,41,78
549,Jembatan Baru,Senen Sentral,-6.1548228,106.7303648,-6.178160999999999,106.842132,41,78
550,Grogol 1,Senen Sentral,-6.1667809,106.7897088,-6.178160999999999,106.842132,34,78
552,Kalideres,PGC 1,-6.1544244,106.7058378,-6.2624546,106.8663531,45,51
552,Kalideres,PGC 1,-6.1544244,106.7058378,-6.2624546,106.8663531,45,51
552,Kalideres,PGC 1,-6.1544244,106.7058378,-6.2624546,106.8663531,45,51
552,Kalideres,PGC 1,-6.1544244,106.7058378,-6.2624546,106.8663531,45,51
552,Kalideres,PGC 1,-6.1544244,106.7058378,-6.2624546,106.8663531,45,51
552,Kalideres,PGC 1,-6.1544244,106.7058378,-6.2624546,106.8663531,45,51
552,Kalideres,PGC 1,-6.1544244,106.7058378,-6.2624546,106.8663531,45,51
552,Kalideres,PGC 1,-6.1544244,106.7058378,-6.2624546,106.8663531,45,51
553,Kalideres,PGC 2,-6.1544244,106.7058378,-6.261896,106.8656946,45,52
553,Kalideres,PGC 2,-6.1544244,106.7058378,-6.261896,106.8656946,45,52
553,Kalideres,PGC 2,-6.1544244,106.7058378,-6.261896,106.8656946,45,52
553,Kalideres,PGC 2,-6.1544244,106.7058378,-6.261896,106.8656946,45,52
553,Kalideres,PGC 2,-6.1544244,106.7058378,-6.261896,106.8656946,45,52
555,Rawa Buaya,PGC 2,-6.153882500000001,106.7261659,-6.261896,106.8656946,89,52
555,Rawa Buaya,PGC 2,-6.153882500000001,106.7261659,-6.261896,106.8656946,89,52
555,Rawa Buaya,PGC 2,-6.153882500000001,106.7261659,-6.261896,106.8656946,89,52
555,Rawa Buaya,PGC 2,-6.153882500000001,106.7261659,-6.261896,106.8656946,89,52
555,Rawa Buaya,PGC 2,-6.153882500000001,106.7261659,-6.261896,106.8656946,89,52
555,Rawa Buaya,PGC 2,-6.153882500000001,106.7261659,-6.261896,106.8656946,89,52
556,Perumnas Klender,PGC 1,-6.2166549,106.9305771,-6.2624546,106.8663531,77,51
557,Walikota Jakarta Timur,PGC 1,-6.212512299999999,106.9453342,-6.2624546,106.8663531,114,51
557,Walikota Jakarta Timur,PGC 1,-6.212512299999999,106.9453342,-6.2624546,106.8663531,114,51
557,Walikota Jakarta Timur,PGC 1,-6.212512299999999,106.9453342,-6.2624546,106.8663531,114,51
557,Walikota Jakarta Timur,PGC 1,-6.212512299999999,106.9453342,-6.2624546,106.8663531,114,51
557,Walikota Jakarta Timur,PGC 1,-6.212512299999999,106.9453342,-6.2624546,106.8663531,114,51
557,Walikota Jakarta Timur,PGC 1,-6.212512299999999,106.9453342,-6.2624546,106.8663531,114,51
557,Walikota Jakarta Timur,PGC 1,-6.212512299999999,106.9453342,-6.2624546,106.8663531,114,51
560,Kalideres,RS Sumber Waras,-6.1544244,106.7058378,-6.166276,106.79691,45,68
560,Kalideres,RS Sumber Waras,-6.1544244,106.7058378,-6.166276,106.79691,45,68
560,Kalideres,RS Sumber Waras,-6.1544244,106.7058378,-6.166276,106.79691,45,68
560,Kalideres,RS Sumber Waras,-6.1544244,106.7058378,-6.166276,106.79691,45,68
560,Kalideres,RS Sumber Waras,-6.1544244,106.7058378,-6.166276,106.79691,45,68
561,Kalideres,Jelambar,-6.1544244,106.7058378,-6.1665472,106.7865203,45,33
562,Rawa Buaya,RS Sumber Waras,-6.153882500000001,106.7261659,-6.166276,106.79691,89,68
562,Rawa Buaya,RS Sumber Waras,-6.153882500000001,106.7261659,-6.166276,106.79691,89,68
562,Rawa Buaya,RS Sumber Waras,-6.153882500000001,106.7261659,-6.166276,106.79691,89,68
562,Rawa Buaya,RS Sumber Waras,-6.153882500000001,106.7261659,-6.166276,106.79691,89,68
562,Rawa Buaya,RS Sumber Waras,-6.153882500000001,106.7261659,-6.166276,106.79691,89,68
563,Kalideres,Pasar Baru,-6.1544244,106.7058378,-6.1623604,106.8381623,45,54
563,Kalideres,Pasar Baru,-6.1544244,106.7058378,-6.1623604,106.8381623,45,54
563,Kalideres,Pasar Baru,-6.1544244,106.7058378,-6.1623604,106.8381623,45,54
564,RS Sumber Waras,Kalideres,-6.166276,106.79691,-6.1544244,106.7058378,86,36
564,RS Sumber Waras,Kalideres,-6.166276,106.79691,-6.1544244,106.7058378,86,36
564,RS Sumber Waras,Kalideres,-6.166276,106.79691,-6.1544244,106.7058378,86,36
564,RS Sumber Waras,Kalideres,-6.166276,106.79691,-6.1544244,106.7058378,86,36
564,RS Sumber Waras,Kalideres,-6.166276,106.79691,-6.1544244,106.7058378,86,36
565,Kalideres,Indosiar,-6.1544244,106.7058378,-6.163389599999999,106.7752105,45,28
566,Sumur Bor,Jelambar,-6.153041699999999,106.7193412,-6.1665472,106.7865203,102,33
566,Sumur Bor,Jelambar,-6.153041699999999,106.7193412,-6.1665472,106.7865203,102,33
567,Rawa Buaya,Jelambar,-6.153882500000001,106.7261659,-6.1665472,106.7865203,89,33
567,Rawa Buaya,Jelambar,-6.153882500000001,106.7261659,-6.1665472,106.7865203,89,33
567,Rawa Buaya,Jelambar,-6.153882500000001,106.7261659,-6.1665472,106.7865203,89,33
567,Rawa Buaya,Jelambar,-6.153882500000001,106.7261659,-6.1665472,106.7865203,89,33
567,Rawa Buaya,Jelambar,-6.153882500000001,106.7261659,-6.1665472,106.7865203,89,33
567,Rawa Buaya,Jelambar,-6.153882500000001,106.7261659,-6.1665472,106.7865203,89,33
567,Rawa Buaya,Jelambar,-6.153882500000001,106.7261659,-6.1665472,106.7865203,89,33
568,Kalideres,Grogol 1,-6.1544244,106.7058378,-6.1667809,106.7897088,45,25
568,Kalideres,Grogol 1,-6.1544244,106.7058378,-6.1667809,106.7897088,45,25
568,Kalideres,Grogol 1,-6.1544244,106.7058378,-6.1667809,106.7897088,45,25
569,Pesakih,RS Sumber Waras,-6.154556299999999,106.7153529,-6.166276,106.79691,78,68
569,Pesakih,RS Sumber Waras,-6.154556299999999,106.7153529,-6.166276,106.79691,78,68
569,Pesakih,RS Sumber Waras,-6.154556299999999,106.7153529,-6.166276,106.79691,78,68
